time,open,high,low,close,EMA,EMA,EMA,EMA,EMA,Volume,RSI,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label,Open Interest (열기),Open Interest (고가,Open Interest (저가),Open Interest (닫기),SMA,CVD
1781889300,62973.9,63099,62836.6,62899.9,63118.85887541415,63511.714249905446,62899.25299620234,63016.04075733185,63023.157904685155,1337.373,47.36677022017491,47.36677022017491,,47.36677022017491,,,,,,,,,,,-607746.6657664779
1781890200,62900,63087,62884.2,63073.2,63118.10418325855,63507.35092403574,62905.46538919512,63021.484494728815,63039.83860312343,820.227,53.45865208704622,,,,,,,,,,,,,,-607719.9679791942
1781891100,63073.1,63213,63010.1,63166.7,63118.907419898904,63503.961362602546,62914.79519672386,63035.31454284988,63082.12573541562,1332.536,56.39131517417865,,,,,,,,,,,,,,-607568.9046478423
1781892000,63166.6,63175.3,63076.2,63133.9,63119.15523114024,63500.279159989586,62922.62036826944,63044.70363400703,63099.38382361041,569.336,55.08012687796418,,,,,,,,,,,,,,-607486.4507766191
1781892900,63133.9,63137.8,63079.3,63083.9,63118.57250004701,63496.13608377078,62928.38035511696,63048.43662124446,63094.22254907361,399.712,53.05496511948281,,,,,,,,,,,,,,-607449.91746456
1781893800,63083.9,63159.2,62958,63029.4,63117.0985744264,63491.49194363376,62931.98819957707,63046.623609697366,63072.61503271574,827.447,50.85988032593924,,,,,,,,,,,,,,-607495.6679917447
1781894700,63029.3,63115,62982.5,63079.3,63116.47380460118,63487.39053125929,62937.249335306464,63049.73564686905,63074.84335514383,369.886,52.786006489634794,,,,,,,,,,,,,,-607501.8340877689
1781895600,63079.2,63088,62972.6,63030,63115.04448551686,63482.839381694524,62940.56185904552,63047.85606145295,63059.89557009588,366.169,50.6727414029939,,,,,,,,,,,,,,-607542.286174648
1781896500,63029.9,63035.9,62907.4,62968.9,63112.628874186004,63477.725557001046,62941.57393550818,63040.336436552665,63029.563713397256,393.25,48.10245573701817,48.10245573701817,,48.10245573701817,,,,,,,,,,,-607616.3380627766
1781897400,62968.9,63001.5,62927.5,62973.8,63110.3341820507,63472.71137235427,62942.72486638289,63033.99963307146,63010.97580893151,396.111,48.32881328616664,,,,,,,,,,,,,,-607645.6125329882
1781898300,62973.8,63117,62958,63001.9,63108.541881520934,63468.02668208209,62944.83826401207,63030.94252515989,63007.950539287674,564.024,49.684152155334175,,,,,,,,,,,,,,-607618.3823869892
